333333, 10000000, 100.000000, 0.513147
444444, 10000000, 100.000000, 0.513181
400210186, 10000000, 100.000000, 0.513175
400195979, 10000000, 100.000000, 0.513138
400172679, 10000000, 100.000000, 0.513143
349834264, 10000000, 100.000000, 0.513151
987643897, 10000000, 100.000000, 0.513169
576486578, 10000000, 100.000000, 0.513165
498503923, 10000000, 100.000000, 0.513142
129747594, 10000000, 100.000000, 0.513179
333333, 10000000, 300.000000, 0.544106
444444, 10000000, 300.000000, 0.544218
400210186, 10000000, 300.000000, 0.544176
400195979, 10000000, 300.000000, 0.544072
400172679, 10000000, 300.000000, 0.544111
349834264, 10000000, 300.000000, 0.544079
987643897, 10000000, 300.000000, 0.544201
576486578, 10000000, 300.000000, 0.544140
498503923, 10000000, 300.000000, 0.544185
129747594, 10000000, 300.000000, 0.544240
333333, 10000000, 500.000000, 0.583262
444444, 10000000, 500.000000, 0.583453
400210186, 10000000, 500.000000, 0.583416
400195979, 10000000, 500.000000, 0.583303
400172679, 10000000, 500.000000, 0.583387
349834264, 10000000, 500.000000, 0.583254
987643897, 10000000, 500.000000, 0.583521
576486578, 10000000, 500.000000, 0.583354
498503923, 10000000, 500.000000, 0.583491
129747594, 10000000, 500.000000, 0.583551
333333, 10000000, 700.000000, 0.634518
444444, 10000000, 700.000000, 0.634693
400210186, 10000000, 700.000000, 0.634804
400195979, 10000000, 700.000000, 0.634575
400172679, 10000000, 700.000000, 0.634741
349834264, 10000000, 700.000000, 0.634568
987643897, 10000000, 700.000000, 0.634864
576486578, 10000000, 700.000000, 0.634615
498503923, 10000000, 700.000000, 0.634931
129747594, 10000000, 700.000000, 0.634900
333333, 10000000, 900.000000, 0.704356
444444, 10000000, 900.000000, 0.704617
400210186, 10000000, 900.000000, 0.704861
400195979, 10000000, 900.000000, 0.704515
400172679, 10000000, 900.000000, 0.704685
349834264, 10000000, 900.000000, 0.704559
987643897, 10000000, 900.000000, 0.704731
576486578, 10000000, 900.000000, 0.704454
498503923, 10000000, 900.000000, 0.705120
129747594, 10000000, 900.000000, 0.704921
333333, 10000000, 1100.000000, 0.805509
444444, 10000000, 1100.000000, 0.805573
400210186, 10000000, 1100.000000, 0.805924
400195979, 10000000, 1100.000000, 0.805433
400172679, 10000000, 1100.000000, 0.805818
349834264, 10000000, 1100.000000, 0.805585
987643897, 10000000, 1100.000000, 0.805762
576486578, 10000000, 1100.000000, 0.805424
498503923, 10000000, 1100.000000, 0.806607
129747594, 10000000, 1100.000000, 0.806088
